Time (s),Main Avg Current (A),Main Avg Power (W)
0.1722,1.2423,5.3395
0.1724,1.4093,6.0514
0.1726,1.3443,5.7777
0.1728,1.374,5.8973
0.1730,1.5318,6.5716
0.1732,1.4323,6.1531
0.1734,1.4388,6.1522
0.1736,1.6091,6.8965
0.1738,1.5478,6.6276
0.1740,1.6885,7.23
0.1742,1.5989,6.8688
0.1744,1.4433,6.1832
0.1746,1.6209,6.9474
0.1748,1.4562,6.2528
0.1750,1.4562,6.2586
0.1752,1.309,5.6392
0.1754,1.3019,5.6009
0.1756,1.3051,5.6143
0.1758,1.3749,5.9146
0.1760,1.3673,5.8684
0.1762,1.5188,6.5216
0.1764,1.3936,5.9839
0.1766,1.4099,6.0596
0.1768,1.3335,5.7446
0.1770,1.203,5.1705
0.1772,1.3257,5.6951
0.1774,1.332,5.7278
0.1776,1.268,5.4575
0.1778,1.209,5.2108
0.1780,1.1219,4.8445
0.1782,1.0575,4.5622
0.1784,1.1238,4.8438
0.1786,1.1241,4.8538
0.1788,1.0639,4.5874
0.1790,1.1134,4.7966
0.1792,1.1237,4.8432
0.1794,1.0966,4.7264
0.1796,1.1721,5.0516
0.1798,1.1373,4.9085
0.1800,1.1083,4.781
0.1802,1.0706,4.6185
0.1804,1.1038,4.7596
0.1806,1.1019,4.7514
0.1808,1.0954,4.7278
0.1810,1.0777,4.6534
0.1812,1.0135,4.3844
0.1814,0.9351,4.0414
0.1816,1.0153,4.3719
0.1818,1.2243,5.2622
0.1820,1.3377,5.7547
0.1822,1.2676,5.4559
0.1824,1.2312,5.3015
0.1826,1.2113,5.2157
0.1828,1.2327,5.3057
0.1830,1.2576,5.41
0.1832,1.1857,5.1152
0.1834,1.0898,4.6991
0.1836,1.1056,4.7652
0.1838,1.103,4.7538
0.1840,1.1328,4.8916
0.1842,1.1009,4.7472
0.1844,1.1166,4.8127
0.1846,1.1145,4.8101
0.1848,1.0965,4.7303
0.1850,1.1081,4.7738
0.1852,1.1501,4.9547
0.1854,1.1526,4.9724
0.1856,1.079,4.6504
0.1858,1.0684,4.6092
0.1860,1.1102,4.7848
0.1862,1.1256,4.8515
0.1864,1.068,4.605
0.1866,1.0552,4.5523
0.1868,1.0606,4.5756
0.1870,1.0648,4.5937
0.1872,1.0425,4.4975
0.1874,1.0522,4.5373
0.1876,1.0512,4.5326
0.1878,1.0502,4.5306
0.1880,1.0871,4.6812
0.1882,1.2189,5.2439
0.1884,1.2494,5.3774
0.1886,1.1852,5.106
0.1888,1.1969,5.1394
0.1890,1.3871,5.9534
0.1892,1.4022,6.035
0.1894,1.2271,5.2864
0.1896,1.1719,5.0487
0.1898,1.1543,4.975
0.1900,1.1585,4.9908
0.1902,1.1866,5.1022
0.1904,1.2407,5.3323
0.1906,1.2393,5.3316
0.1908,1.2123,5.218
0.1910,1.1936,5.135
0.1912,1.2036,5.1803
0.1914,1.2342,5.3094
0.1916,1.2416,5.3538
0.1918,1.0711,4.6249
0.1920,0.9914,4.283
0.1922,0.9412,4.0622
0.1924,1.037,4.4716
0.1926,1.206,5.1785
0.1928,1.3681,5.8802
0.1930,1.3804,5.9135
0.1932,1.4775,6.3444
0.1934,1.3102,5.6313
0.1936,1.3539,5.7972
0.1938,1.4923,6.4227
0.1940,1.269,5.459
0.1942,1.3079,5.6241
0.1944,1.3302,5.736
0.1946,1.1301,4.8661
0.1948,1.2937,5.5602
0.1950,1.2672,5.4589
0.1952,1.1831,5.0731
0.1954,1.4559,6.2576
0.1956,1.3272,5.7071
0.1958,1.326,5.6967
0.1960,1.3587,5.8504
0.1962,1.1839,5.0909
0.1964,1.2175,5.2572
0.1966,0.9974,4.299
0.1968,1.0815,4.6764
0.1970,0.9932,4.2829
0.1972,1.0533,4.5483
0.1974,0.9995,4.3058
0.1976,1.1332,4.8909
0.1978,1.0658,4.5765
0.1980,1.3401,5.7543
0.1982,1.3777,5.9077
0.1984,1.4724,6.3282
0.1986,1.3058,5.6305
